Dose [%], DIBH_CTV_bridge, DIBH_PTV_bridge, DIBH_Esophagus, DIBH_Heart, DIBH_Medulla, Lungs, PRV_SpinalCord
34.600, 100.000, 100.000, 25.158, 0.878, 12.923, 17.428, 12.159
34.700, 100.000, 100.000, 25.152, 0.874, 12.876, 17.416, 12.118
34.800, 100.000, 100.000, 25.128, 0.869, 12.787, 17.404, 12.044
34.900, 100.000, 100.000, 25.116, 0.865, 12.740, 17.393, 12.004
35.000, 100.000, 100.000, 25.104, 0.858, 12.677, 17.381, 11.963
35.100, 100.000, 100.000, 25.080, 0.854, 12.614, 17.369, 11.924
35.200, 100.000, 100.000, 25.068, 0.851, 12.551, 17.357, 11.885
35.300, 100.000, 100.000, 25.045, 0.846, 12.504, 17.345, 11.840
35.400, 100.000, 100.000, 25.021, 0.841, 12.467, 17.333, 11.813
35.500, 100.000, 100.000, 24.955, 0.837, 12.410, 17.322, 11.774
35.600, 100.000, 100.000, 24.932, 0.834, 12.347, 17.311, 11.735
35.700, 100.000, 100.000, 24.908, 0.830, 12.310, 17.299, 11.699
35.800, 100.000, 100.000, 24.872, 0.827, 12.258, 17.286, 11.656
35.900, 100.000, 100.000, 24.842, 0.822, 12.216, 17.274, 11.617
36.000, 100.000, 100.000, 24.806, 0.819, 12.158, 17.263, 11.564
36.100, 100.000, 100.000, 24.795, 0.815, 12.111, 17.252, 11.535
36.200, 100.000, 100.000, 24.777, 0.809, 12.064, 17.240, 11.493
36.300, 100.000, 100.000, 24.771, 0.805, 12.017, 17.229, 11.452
36.400, 100.000, 100.000, 24.759, 0.801, 11.938, 17.218, 11.397
36.500, 100.000, 100.000, 24.735, 0.799, 11.860, 17.205, 11.341
36.600, 100.000, 100.000, 24.711, 0.796, 11.812, 17.194, 11.312
36.700, 100.000, 100.000, 24.687, 0.790, 11.760, 17.182, 11.273
36.800, 100.000, 100.000, 24.670, 0.786, 11.692, 17.170, 11.232
36.900, 100.000, 100.000, 24.640, 0.782, 11.624, 17.159, 11.195
37.000, 100.000, 100.000, 24.622, 0.779, 11.592, 17.147, 11.162
37.100, 100.000, 100.000, 24.598, 0.773, 11.535, 17.135, 11.118
37.200, 100.000, 100.000, 24.586, 0.770, 11.472, 17.123, 11.069
37.300, 100.000, 100.000, 24.550, 0.765, 11.404, 17.112, 11.024
37.400, 100.000, 100.000, 24.533, 0.763, 11.341, 17.100, 10.974
37.500, 100.000, 100.000, 24.509, 0.761, 11.310, 17.088, 10.935
37.600, 100.000, 100.000, 24.491, 0.757, 11.262, 17.077, 10.898
37.700, 100.000, 100.000, 24.467, 0.754, 11.231, 17.065, 10.863
37.800, 100.000, 100.000, 24.455, 0.750, 11.168, 17.054, 10.832
37.900, 100.000, 100.000, 24.425, 0.747, 11.079, 17.043, 10.776
38.000, 100.000, 100.000, 24.413, 0.744, 11.048, 17.030, 10.754
38.100, 100.000, 100.000, 24.390, 0.739, 11.011, 17.017, 10.713
38.200, 100.000, 100.000, 24.372, 0.734, 10.959, 17.005, 10.680
38.300, 100.000, 100.000, 24.354, 0.730, 10.932, 16.992, 10.649
38.400, 100.000, 100.000, 24.336, 0.727, 10.880, 16.980, 10.616
38.500, 100.000, 100.000, 24.312, 0.725, 10.817, 16.968, 10.566
38.600, 100.000, 100.000, 24.288, 0.720, 10.765, 16.957, 10.531
38.700, 100.000, 100.000, 24.271, 0.717, 10.707, 16.945, 10.490
38.800, 100.000, 100.000, 24.247, 0.716, 10.634, 16.932, 10.438
38.900, 100.000, 100.000, 24.241, 0.714, 10.587, 16.919, 10.397
39.000, 100.000, 100.000, 24.229, 0.710, 10.545, 16.907, 10.354
39.100, 100.000, 100.000, 24.205, 0.705, 10.524, 16.894, 10.329
39.200, 100.000, 100.000, 24.193, 0.702, 10.477, 16.882, 10.284
39.300, 100.000, 100.000, 24.163, 0.700, 10.424, 16.869, 10.251
39.400, 100.000, 100.000, 24.122, 0.696, 10.372, 16.857, 10.222
39.500, 100.000, 100.000, 24.080, 0.693, 10.346, 16.845, 10.195
39.600, 100.000, 100.000, 24.044, 0.690, 10.288, 16.832, 10.152
39.700, 100.000, 100.000, 24.009, 0.686, 10.241, 16.820, 10.117
39.800, 100.000, 100.000, 23.997, 0.682, 10.199, 16.808, 10.086
39.900, 100.000, 100.000, 23.973, 0.678, 10.141, 16.797, 10.053
40.000, 100.000, 100.000, 23.949, 0.675, 10.100, 16.785, 10.024
40.100, 100.000, 100.000, 23.937, 0.672, 10.026, 16.773, 9.977
40.200, 100.000, 100.000, 23.913, 0.669, 9.984, 16.760, 9.946
40.300, 100.000, 100.000, 23.889, 0.666, 9.916, 16.747, 9.895
40.400, 100.000, 100.000, 23.866, 0.663, 9.869, 16.735, 9.853
40.500, 100.000, 100.000, 23.836, 0.660, 9.838, 16.724, 9.818
40.600, 100.000, 100.000, 23.818, 0.658, 9.785, 16.711, 9.787
40.700, 100.000, 100.000, 23.800, 0.654, 9.738, 16.697, 9.759
40.800, 100.000, 100.000, 23.758, 0.651, 9.691, 16.683, 9.730
40.900, 100.000, 100.000, 23.735, 0.650, 9.633, 16.670, 9.697
41.000, 100.000, 100.000, 23.705, 0.647, 9.555, 16.658, 9.647
41.100, 100.000, 100.000, 23.663, 0.644, 9.523, 16.646, 9.618
41.200, 100.000, 100.000, 23.633, 0.641, 9.481, 16.635, 9.594
41.300, 100.000, 100.000, 23.592, 0.637, 9.434, 16.623, 9.555
41.400, 100.000, 100.000, 23.586, 0.634, 9.382, 16.611, 9.519
41.500, 100.000, 100.000, 23.538, 0.628, 9.340, 16.599, 9.478
41.600, 100.000, 100.000, 23.508, 0.625, 9.298, 16.585, 9.449
41.700, 100.000, 100.000, 23.502, 0.621, 9.272, 16.572, 9.429
41.800, 100.000, 100.000, 23.496, 0.618, 9.219, 16.559, 9.388
41.900, 100.000, 100.000, 23.496, 0.615, 9.167, 16.546, 9.353
42.000, 100.000, 100.000, 23.467, 0.612, 9.099, 16.532, 9.311
42.100, 100.000, 100.000, 23.455, 0.610, 9.041, 16.520, 9.270
42.200, 100.000, 100.000, 23.449, 0.607, 8.989, 16.509, 9.233
42.300, 100.000, 100.000, 23.413, 0.604, 8.937, 16.496, 9.182
42.400, 100.000, 100.000, 23.401, 0.602, 8.910, 16.484, 9.147
42.500, 100.000, 100.000, 23.395, 0.599, 8.874, 16.471, 9.118
42.600, 100.000, 100.000, 23.377, 0.596, 8.806, 16.458, 9.081
42.700, 100.000, 100.000, 23.377, 0.596, 8.785, 16.445, 9.062
42.800, 100.000, 100.000, 23.342, 0.592, 8.727, 16.433, 9.023
42.900, 100.000, 100.000, 23.318, 0.590, 8.675, 16.419, 8.992
43.000, 100.000, 100.000, 23.276, 0.588, 8.643, 16.405, 8.959
43.100, 100.000, 100.000, 23.252, 0.584, 8.601, 16.392, 8.934
43.200, 100.000, 100.000, 23.234, 0.581, 8.539, 16.379, 8.885
43.300, 100.000, 100.000, 23.211, 0.578, 8.491, 16.365, 8.848
43.400, 100.000, 100.000, 23.187, 0.575, 8.455, 16.351, 8.819
43.500, 100.000, 100.000, 23.151, 0.571, 8.413, 16.338, 8.788
43.600, 100.000, 100.000, 23.127, 0.570, 8.376, 16.324, 8.767
43.700, 100.000, 100.000, 23.103, 0.568, 8.339, 16.311, 8.739
43.800, 100.000, 100.000, 23.086, 0.563, 8.282, 16.297, 8.697
43.900, 100.000, 100.000, 23.044, 0.560, 8.219, 16.285, 8.654
44.000, 100.000, 100.000, 23.002, 0.558, 8.182, 16.271, 8.623
44.100, 100.000, 100.000, 22.990, 0.555, 8.135, 16.257, 8.592
44.200, 100.000, 100.000, 22.925, 0.552, 8.083, 16.243, 8.559
44.300, 100.000, 100.000, 22.913, 0.549, 8.020, 16.228, 8.522
44.400, 100.000, 100.000, 22.871, 0.546, 7.983, 16.216, 8.495
44.500, 100.000, 100.000, 22.836, 0.543, 7.915, 16.203, 8.460
44.600, 100.000, 100.000, 22.794, 0.539, 7.889, 16.189, 8.434
44.700, 100.000, 100.000, 22.740, 0.537, 7.847, 16.176, 8.397
44.800, 100.000, 100.000, 22.705, 0.536, 7.816, 16.162, 8.374
44.900, 100.000, 100.000, 22.693, 0.532, 7.758, 16.149, 8.345
45.000, 100.000, 100.000, 22.675, 0.530, 7.721, 16.134, 8.312
45.100, 100.000, 100.000, 22.639, 0.527, 7.669, 16.120, 8.281
45.200, 100.000, 100.000, 22.615, 0.525, 7.617, 16.106, 8.244
45.300, 100.000, 100.000, 22.603, 0.521, 7.590, 16.093, 8.221
45.400, 100.000, 100.000, 22.585, 0.520, 7.590, 16.079, 8.205
45.500, 100.000, 100.000, 22.544, 0.518, 7.543, 16.065, 8.170
45.600, 100.000, 100.000, 22.520, 0.517, 7.480, 16.051, 8.127
45.700, 100.000, 100.000, 22.508, 0.514, 7.438, 16.035, 8.098
45.800, 100.000, 100.000, 22.496, 0.514, 7.360, 16.021, 8.061
45.900, 100.000, 100.000, 22.478, 0.509, 7.318, 16.007, 8.034
46.000, 100.000, 100.000, 22.448, 0.508, 7.239, 15.993, 7.976
46.100, 100.000, 100.000, 22.425, 0.505, 7.197, 15.979, 7.941
46.200, 100.000, 100.000, 22.395, 0.502, 7.150, 15.964, 7.904
46.300, 100.000, 100.000, 22.365, 0.500, 7.119, 15.950, 7.883
46.400, 100.000, 100.000, 22.335, 0.497, 7.093, 15.937, 7.863
46.500, 100.000, 100.000, 22.317, 0.494, 7.077, 15.922, 7.850
46.600, 100.000, 100.000, 22.282, 0.491, 7.035, 15.907, 7.815
46.700, 100.000, 100.000, 22.240, 0.489, 6.977, 15.892, 7.785
46.800, 100.000, 100.000, 22.234, 0.486, 6.930, 15.877, 7.758
46.900, 100.000, 100.000, 22.175, 0.485, 6.904, 15.862, 7.731
47.000, 100.000, 100.000, 22.163, 0.482, 6.873, 15.848, 7.710
47.100, 100.000, 100.000, 22.151, 0.480, 6.836, 15.834, 7.684
47.200, 100.000, 100.000, 22.127, 0.476, 6.763, 15.818, 7.632
47.300, 100.000, 100.000, 22.091, 0.475, 6.731, 15.804, 7.605
47.400, 100.000, 100.000, 22.079, 0.471, 6.695, 15.788, 7.570
47.500, 100.000, 100.000, 22.050, 0.470, 6.642, 15.773, 7.535
47.600, 100.000, 100.000, 22.002, 0.467, 6.595, 15.758, 7.504
47.700, 100.000, 100.000, 21.972, 0.465, 6.553, 15.743, 7.471
47.800, 100.000, 100.000, 21.936, 0.462, 6.496, 15.728, 7.428
47.900, 100.000, 100.000, 21.895, 0.459, 6.480, 15.712, 7.403
48.000, 100.000, 100.000, 21.871, 0.457, 6.443, 15.697, 7.379
48.100, 100.000, 100.000, 21.835, 0.455, 6.375, 15.681, 7.342
48.200, 100.000, 100.000, 21.829, 0.452, 6.344, 15.664, 7.313
48.300, 100.000, 100.000, 21.811, 0.451, 6.291, 15.649, 7.278
48.400, 100.000, 100.000, 21.793, 0.449, 6.234, 15.633, 7.239
48.500, 100.000, 100.000, 21.758, 0.447, 6.202, 15.618, 7.214
48.600, 100.000, 100.000, 21.722, 0.446, 6.181, 15.602, 7.189
48.700, 100.000, 100.000, 21.692, 0.443, 6.160, 15.586, 7.166
48.800, 100.000, 100.000, 21.674, 0.440, 6.108, 15.570, 7.131
48.900, 100.000, 100.000, 21.657, 0.438, 6.056, 15.555, 7.096
49.000, 100.000, 100.000, 21.621, 0.436, 6.035, 15.538, 7.070
49.100, 100.000, 100.000, 21.579, 0.433, 5.993, 15.523, 7.039
49.200, 100.000, 100.000, 21.561, 0.430, 5.946, 15.507, 7.000
49.300, 100.000, 100.000, 21.549, 0.429, 5.909, 15.491, 6.971
49.400, 100.000, 100.000, 21.543, 0.425, 5.877, 15.477, 6.942
49.500, 100.000, 100.000, 21.520, 0.423, 5.815, 15.461, 6.911
49.600, 100.000, 100.000, 21.502, 0.421, 5.783, 15.445, 6.886
49.700, 100.000, 100.000, 21.454, 0.420, 5.720, 15.429, 6.847
49.800, 100.000, 100.000, 21.430, 0.419, 5.678, 15.413, 6.816
49.900, 100.000, 100.000, 21.401, 0.416, 5.663, 15.396, 6.791
50.000, 100.000, 100.000, 21.365, 0.415, 5.642, 15.381, 6.779
50.100, 100.000, 100.000, 21.329, 0.413, 5.610, 15.365, 6.752
50.200, 100.000, 100.000, 21.305, 0.412, 5.568, 15.350, 6.725
50.300, 100.000, 100.000, 21.275, 0.410, 5.532, 15.334, 6.703
50.400, 100.000, 100.000, 21.246, 0.408, 5.479, 15.319, 6.664
50.500, 100.000, 100.000, 21.234, 0.406, 5.427, 15.303, 6.631
50.600, 100.000, 100.000, 21.228, 0.404, 5.369, 15.288, 6.598
50.700, 100.000, 100.000, 21.186, 0.403, 5.343, 15.273, 6.569
50.800, 100.000, 100.000, 21.168, 0.401, 5.296, 15.256, 6.538
50.900, 100.000, 100.000, 21.133, 0.398, 5.270, 15.241, 6.519
51.000, 100.000, 100.000, 21.103, 0.396, 5.238, 15.225, 6.489
51.100, 100.000, 100.000, 21.079, 0.394, 5.196, 15.209, 6.453
51.200, 100.000, 100.000, 21.043, 0.392, 5.149, 15.193, 6.414
51.300, 100.000, 100.000, 21.002, 0.389, 5.113, 15.177, 6.392
51.400, 100.000, 100.000, 20.966, 0.386, 5.065, 15.161, 6.357
51.500, 100.000, 100.000, 20.930, 0.382, 5.018, 15.144, 6.332
51.600, 100.000, 100.000, 20.888, 0.380, 4.982, 15.129, 6.299
51.700, 100.000, 100.000, 20.859, 0.379, 4.955, 15.113, 6.276
51.800, 100.000, 100.000, 20.811, 0.378, 4.914, 15.098, 6.249
51.900, 100.000, 100.000, 20.757, 0.376, 4.898, 15.081, 6.237
52.000, 100.000, 100.000, 20.722, 0.375, 4.887, 15.065, 6.223
52.100, 100.000, 100.000, 20.686, 0.373, 4.872, 15.048, 6.200
52.200, 100.000, 100.000, 20.638, 0.370, 4.840, 15.032, 6.173
52.300, 100.000, 100.000, 20.615, 0.368, 4.804, 15.016, 6.136
52.400, 100.000, 100.000, 20.579, 0.367, 4.751, 15.000, 6.097
52.500, 100.000, 100.000, 20.555, 0.366, 4.709, 14.985, 6.072
52.600, 100.000, 100.000, 20.519, 0.364, 4.688, 14.971, 6.045
52.700, 100.000, 100.000, 20.472, 0.362, 4.652, 14.955, 6.023
52.800, 100.000, 100.000, 20.442, 0.359, 4.599, 14.939, 5.982
52.900, 100.000, 100.000, 20.388, 0.356, 4.547, 14.923, 5.942
53.000, 100.000, 100.000, 20.335, 0.355, 4.494, 14.907, 5.916
53.100, 100.000, 100.000, 20.317, 0.353, 4.468, 14.891, 5.893
53.200, 100.000, 100.000, 20.287, 0.352, 4.405, 14.876, 5.860
53.300, 100.000, 100.000, 20.257, 0.350, 4.358, 14.859, 5.829
53.400, 100.000, 100.000, 20.239, 0.349, 4.332, 14.844, 5.802
53.500, 100.000, 100.000, 20.192, 0.347, 4.254, 14.829, 5.757
53.600, 100.000, 100.000, 20.174, 0.345, 4.233, 14.812, 5.738
53.700, 100.000, 100.000, 20.168, 0.341, 4.217, 14.798, 5.720
53.800, 100.000, 100.000, 20.138, 0.339, 4.180, 14.783, 5.695
53.900, 100.000, 100.000, 20.102, 0.336, 4.170, 14.768, 5.673
54.000, 100.000, 100.000, 20.085, 0.334, 4.138, 14.751, 5.648
54.100, 100.000, 100.000, 20.061, 0.332, 4.107, 14.736, 5.621
54.200, 100.000, 100.000, 20.049, 0.330, 4.060, 14.720, 5.594
54.300, 100.000, 100.000, 20.013, 0.328, 4.028, 14.705, 5.557
54.400, 100.000, 100.000, 19.989, 0.326, 4.007, 14.689, 5.534
54.500, 100.000, 100.000, 19.954, 0.325, 3.997, 14.674, 5.512
54.600, 100.000, 100.000, 19.936, 0.324, 3.944, 14.659, 5.485
54.700, 100.000, 100.000, 19.912, 0.324, 3.908, 14.644, 5.448
54.800, 100.000, 100.000, 19.870, 0.321, 3.876, 14.632, 5.425
54.900, 100.000, 100.000, 19.846, 0.320, 3.845, 14.616, 5.398
55.000, 100.000, 100.000, 19.811, 0.317, 3.782, 14.601, 5.361
55.100, 100.000, 100.000, 19.757, 0.315, 3.740, 14.586, 5.339
55.200, 100.000, 100.000, 19.727, 0.313, 3.714, 14.572, 5.320
55.300, 100.000, 100.000, 19.703, 0.312, 3.688, 14.557, 5.291
55.400, 100.000, 100.000, 19.668, 0.311, 3.656, 14.541, 5.256
55.500, 100.000, 100.000, 19.626, 0.309, 3.625, 14.527, 5.230
55.600, 100.000, 100.000, 19.614, 0.306, 3.599, 14.512, 5.207
55.700, 100.000, 100.000, 19.578, 0.305, 3.562, 14.498, 5.182
55.800, 100.000, 100.000, 19.549, 0.303, 3.520, 14.484, 5.151
55.900, 100.000, 100.000, 19.537, 0.301, 3.483, 14.469, 5.131
56.000, 100.000, 100.000, 19.507, 0.300, 3.452, 14.455, 5.112
56.100, 100.000, 100.000, 19.471, 0.300, 3.436, 14.442, 5.096
56.200, 100.000, 100.000, 19.388, 0.298, 3.405, 14.427, 5.061
56.300, 100.000, 100.000, 19.364, 0.297, 3.368, 14.412, 5.038
56.400, 100.000, 100.000, 19.340, 0.295, 3.321, 14.399, 5.003
56.500, 100.000, 100.000, 19.299, 0.293, 3.295, 14.385, 4.970
56.600, 100.000, 100.000, 19.275, 0.291, 3.263, 14.371, 4.945
56.700, 100.000, 100.000, 19.257, 0.290, 3.222, 14.357, 4.916
56.800, 100.000, 100.000, 19.221, 0.288, 3.211, 14.342, 4.902
56.900, 100.000, 100.000, 19.174, 0.287, 3.195, 14.328, 4.881
57.000, 100.000, 100.000, 19.144, 0.284, 3.164, 14.314, 4.855
57.100, 100.000, 100.000, 19.102, 0.284, 3.127, 14.298, 4.824
57.200, 100.000, 100.000, 19.060, 0.284, 3.106, 14.283, 4.799
57.300, 100.000, 100.000, 19.013, 0.281, 3.070, 14.269, 4.778
57.400, 100.000, 100.000, 18.977, 0.280, 3.033, 14.253, 4.749
57.500, 100.000, 100.000, 18.941, 0.278, 3.012, 14.239, 4.727
57.600, 100.000, 100.000, 18.912, 0.275, 2.933, 14.225, 4.688
57.700, 100.000, 100.000, 18.894, 0.275, 2.892, 14.211, 4.657
57.800, 100.000, 100.000, 18.864, 0.273, 2.865, 14.196, 4.634
57.900, 100.000, 100.000, 18.840, 0.270, 2.844, 14.182, 4.613
58.000, 100.000, 100.000, 18.786, 0.268, 2.792, 14.168, 4.578
58.100, 100.000, 100.000, 18.763, 0.267, 2.755, 14.153, 4.556
58.200, 100.000, 100.000, 18.757, 0.265, 2.729, 14.138, 4.525
58.300, 100.000, 100.000, 18.721, 0.265, 2.703, 14.122, 4.492
58.400, 100.000, 100.000, 18.691, 0.262, 2.672, 14.108, 4.459
58.500, 100.000, 100.000, 18.620, 0.259, 2.656, 14.093, 4.442
58.600, 100.000, 100.000, 18.608, 0.258, 2.624, 14.078, 4.418
58.700, 100.000, 100.000, 18.578, 0.256, 2.614, 14.062, 4.407
58.800, 100.000, 100.000, 18.519, 0.254, 2.572, 14.046, 4.379
58.900, 100.000, 100.000, 18.507, 0.252, 2.556, 14.033, 4.356
59.000, 100.000, 100.000, 18.477, 0.252, 2.535, 14.018, 4.337
59.100, 100.000, 100.000, 18.453, 0.250, 2.499, 14.004, 4.308
59.200, 100.000, 100.000, 18.423, 0.249, 2.467, 13.989, 4.280
59.300, 100.000, 100.000, 18.399, 0.247, 2.441, 13.974, 4.257
59.400, 100.000, 100.000, 18.370, 0.246, 2.404, 13.958, 4.236
59.500, 100.000, 100.000, 18.340, 0.246, 2.368, 13.943, 4.214
59.600, 100.000, 100.000, 18.298, 0.245, 2.336, 13.928, 4.179
59.700, 100.000, 100.000, 18.257, 0.245, 2.310, 13.913, 4.156
59.800, 100.000, 100.000, 18.215, 0.244, 2.237, 13.898, 4.105
59.900, 100.000, 100.000, 18.197, 0.243, 2.195, 13.882, 4.063
60.000, 100.000, 100.000, 18.173, 0.241, 2.169, 13.866, 4.041
60.100, 100.000, 100.000, 18.155, 0.238, 2.142, 13.851, 4.016
60.200, 100.000, 100.000, 18.131, 0.237, 2.132, 13.835, 4.004
60.300, 100.000, 100.000, 18.090, 0.237, 2.095, 13.820, 3.987
60.400, 100.000, 100.000, 18.072, 0.236, 2.080, 13.804, 3.962
60.500, 100.000, 100.000, 18.048, 0.235, 2.064, 13.788, 3.944
60.600, 100.000, 100.000, 17.989, 0.234, 2.048, 13.774, 3.927
60.700, 100.000, 100.000, 17.965, 0.232, 2.022, 13.760, 3.892
60.800, 100.000, 100.000, 17.917, 0.230, 1.996, 13.745, 3.872
60.900, 100.000, 100.000, 17.881, 0.228, 1.970, 13.728, 3.845
61.000, 100.000, 100.000, 17.852, 0.226, 1.938, 13.712, 3.820
61.100, 100.000, 100.000, 17.828, 0.225, 1.896, 13.696, 3.797
61.200, 100.000, 100.000, 17.804, 0.224, 1.881, 13.681, 3.775
61.300, 100.000, 100.000, 17.768, 0.222, 1.849, 13.666, 3.754
61.400, 100.000, 100.000, 17.756, 0.220, 1.786, 13.652, 3.709
61.500, 100.000, 100.000, 17.715, 0.218, 1.744, 13.635, 3.680
61.600, 100.000, 100.000, 17.643, 0.217, 1.718, 13.620, 3.651
61.700, 100.000, 100.000, 17.602, 0.216, 1.708, 13.604, 3.633
61.800, 100.000, 100.000, 17.590, 0.215, 1.682, 13.589, 3.616
61.900, 100.000, 100.000, 17.566, 0.214, 1.661, 13.573, 3.591
62.000, 100.000, 100.000, 17.548, 0.212, 1.624, 13.559, 3.561
62.100, 100.000, 100.000, 17.494, 0.211, 1.577, 13.543, 3.528
62.200, 100.000, 100.000, 17.465, 0.209, 1.561, 13.526, 3.507
62.300, 100.000, 100.000, 17.441, 0.208, 1.535, 13.512, 3.484
62.400, 100.000, 100.000, 17.399, 0.207, 1.503, 13.496, 3.453
62.500, 100.000, 100.000, 17.363, 0.205, 1.456, 13.479, 3.425
62.600, 100.000, 100.000, 17.328, 0.205, 1.425, 13.464, 3.398
62.700, 100.000, 100.000, 17.310, 0.203, 1.404, 13.449, 3.373
62.800, 100.000, 100.000, 17.292, 0.202, 1.388, 13.433, 3.357
62.900, 100.000, 100.000, 17.262, 0.202, 1.362, 13.418, 3.340
63.000, 100.000, 100.000, 17.256, 0.200, 1.351, 13.403, 3.313
63.100, 100.000, 100.000, 17.209, 0.199, 1.320, 13.387, 3.276
63.200, 100.000, 100.000, 17.191, 0.196, 1.310, 13.371, 3.249
63.300, 100.000, 100.000, 17.185, 0.195, 1.289, 13.353, 3.225
63.400, 100.000, 100.000, 17.161, 0.194, 1.252, 13.337, 3.196
63.500, 100.000, 100.000, 17.149, 0.193, 1.221, 13.320, 3.173
63.600, 100.000, 100.000, 17.143, 0.192, 1.179, 13.303, 3.148
63.700, 100.000, 100.000, 17.101, 0.191, 1.147, 13.286, 3.124
63.800, 100.000, 100.000, 17.054, 0.189, 1.116, 13.268, 3.083
63.900, 100.000, 100.000, 17.030, 0.189, 1.105, 13.251, 3.070
64.000, 100.000, 100.000, 16.982, 0.188, 1.090, 13.234, 3.037
64.100, 100.000, 100.000, 16.964, 0.187, 1.063, 13.216, 3.012
64.200, 100.000, 100.000, 16.941, 0.185, 1.037, 13.198, 2.992
64.300, 100.000, 100.000, 16.875, 0.185, 1.021, 13.179, 2.969
64.400, 100.000, 100.000, 16.857, 0.183, 0.995, 13.159, 2.947
64.500, 100.000, 100.000, 16.810, 0.182, 0.969, 13.141, 2.924
64.600, 100.000, 100.000, 16.768, 0.180, 0.943, 13.123, 2.901
64.700, 100.000, 100.000, 16.732, 0.178, 0.927, 13.104, 2.881
64.800, 100.000, 100.000, 16.690, 0.177, 0.901, 13.085, 2.858
64.900, 100.000, 100.000, 16.667, 0.175, 0.880, 13.066, 2.833
65.000, 100.000, 100.000, 16.649, 0.174, 0.859, 13.047, 2.811
65.100, 100.000, 100.000, 16.631, 0.174, 0.843, 13.029, 2.788
65.200, 100.000, 100.000, 16.619, 0.173, 0.828, 13.011, 2.773
65.300, 100.000, 100.000, 16.595, 0.171, 0.812, 12.992, 2.743
65.400, 100.000, 100.000, 16.542, 0.170, 0.749, 12.972, 2.701
65.500, 100.000, 100.000, 16.530, 0.170, 0.728, 12.952, 2.685
65.600, 100.000, 100.000, 16.512, 0.168, 0.718, 12.931, 2.668
65.700, 100.000, 100.000, 16.482, 0.167, 0.697, 12.910, 2.642
65.800, 100.000, 100.000, 16.458, 0.165, 0.681, 12.889, 2.619
65.900, 100.000, 100.000, 16.440, 0.163, 0.655, 12.869, 2.586
66.000, 100.000, 100.000, 16.417, 0.162, 0.639, 12.850, 2.563
66.100, 100.000, 100.000, 16.393, 0.161, 0.623, 12.830, 2.543
66.200, 100.000, 100.000, 16.369, 0.160, 0.613, 12.809, 2.524
66.300, 100.000, 100.000, 16.321, 0.159, 0.581, 12.790, 2.479
66.400, 100.000, 100.000, 16.292, 0.159, 0.561, 12.769, 2.456
66.500, 100.000, 100.000, 16.274, 0.158, 0.545, 12.749, 2.438
66.600, 100.000, 100.000, 16.250, 0.156, 0.524, 12.729, 2.411
66.700, 100.000, 100.000, 16.220, 0.155, 0.513, 12.708, 2.394
66.800, 100.000, 100.000, 16.172, 0.154, 0.498, 12.687, 2.363
66.900, 100.000, 100.000, 16.149, 0.153, 0.482, 12.664, 2.341
67.000, 100.000, 100.000, 16.101, 0.152, 0.440, 12.643, 2.316
67.100, 100.000, 100.000, 16.071, 0.151, 0.435, 12.622, 2.293
67.200, 100.000, 100.000, 16.030, 0.149, 0.430, 12.602, 2.279
67.300, 100.000, 100.000, 16.000, 0.149, 0.419, 12.582, 2.260
67.400, 100.000, 100.000, 15.970, 0.148, 0.398, 12.563, 2.236
67.500, 100.000, 100.000, 15.922, 0.148, 0.393, 12.542, 2.219
67.600, 100.000, 100.000, 15.904, 0.146, 0.372, 12.519, 2.192
67.700, 100.000, 100.000, 15.875, 0.145, 0.367, 12.498, 2.174
67.800, 100.000, 100.000, 15.869, 0.145, 0.356, 12.479, 2.155
67.900, 100.000, 100.000, 15.857, 0.144, 0.335, 12.460, 2.118
68.000, 100.000, 100.000, 15.809, 0.142, 0.335, 12.440, 2.093
68.100, 100.000, 100.000, 15.791, 0.141, 0.299, 12.420, 2.065
68.200, 100.000, 100.000, 15.791, 0.139, 0.288, 12.400, 2.048
68.300, 100.000, 100.000, 15.773, 0.139, 0.272, 12.380, 2.023
68.400, 100.000, 100.000, 15.756, 0.138, 0.272, 12.360, 1.999
68.500, 100.000, 100.000, 15.744, 0.137, 0.267, 12.339, 1.984
68.600, 100.000, 100.000, 15.708, 0.136, 0.262, 12.318, 1.955
68.700, 100.000, 100.000, 15.690, 0.134, 0.246, 12.299, 1.927
68.800, 100.000, 100.000, 15.672, 0.133, 0.236, 12.279, 1.908
68.900, 100.000, 100.000, 15.660, 0.132, 0.220, 12.258, 1.885
69.000, 100.000, 99.999, 15.631, 0.131, 0.210, 12.237, 1.863
69.100, 100.000, 99.999, 15.613, 0.130, 0.204, 12.219, 1.848
69.200, 100.000, 99.999, 15.571, 0.129, 0.183, 12.200, 1.821
69.300, 100.000, 99.999, 15.547, 0.127, 0.178, 12.181, 1.803
69.400, 100.000, 99.999, 15.506, 0.126, 0.168, 12.161, 1.780
69.500, 100.000, 99.999, 15.482, 0.125, 0.147, 12.142, 1.747
69.600, 100.000, 99.999, 15.446, 0.125, 0.141, 12.122, 1.727
69.700, 100.000, 99.999, 15.422, 0.123, 0.136, 12.103, 1.708
69.800, 100.000, 99.998, 15.386, 0.123, 0.120, 12.085, 1.685
69.900, 100.000, 99.998, 15.369, 0.122, 0.115, 12.066, 1.663
70.000, 100.000, 99.998, 15.315, 0.122, 0.110, 12.046, 1.646
70.100, 100.000, 99.998, 15.285, 0.121, 0.105, 12.027, 1.632
