Dose [%], DIBH_CTV_bridge, DIBH_PTV_bridge, DIBH_Esophagus, DIBH_Heart, DIBH_Medulla, Lungs, PRV_SpinalCord
35.000, 100.000, 100.000, 30.106, 1.946, 21.226, 19.317, 19.288
35.100, 100.000, 100.000, 30.082, 1.942, 21.184, 19.306, 19.249
35.200, 100.000, 100.000, 30.058, 1.938, 21.131, 19.296, 19.194
35.300, 100.000, 100.000, 30.040, 1.934, 21.095, 19.284, 19.150
35.400, 100.000, 100.000, 30.029, 1.928, 21.069, 19.273, 19.095
35.500, 100.000, 100.000, 30.011, 1.919, 21.027, 19.263, 19.051
35.600, 100.000, 100.000, 29.993, 1.913, 20.980, 19.252, 18.998
35.700, 100.000, 100.000, 29.957, 1.909, 20.911, 19.242, 18.934
35.800, 100.000, 100.000, 29.945, 1.904, 20.891, 19.232, 18.893
35.900, 100.000, 100.000, 29.945, 1.897, 20.859, 19.221, 18.858
36.000, 100.000, 100.000, 29.933, 1.887, 20.828, 19.211, 18.810
36.100, 100.000, 100.000, 29.921, 1.879, 20.817, 19.200, 18.783
36.200, 100.000, 100.000, 29.898, 1.870, 20.770, 19.189, 18.744
36.300, 100.000, 100.000, 29.880, 1.863, 20.744, 19.178, 18.697
36.400, 100.000, 100.000, 29.862, 1.858, 20.723, 19.168, 18.666
36.500, 100.000, 100.000, 29.862, 1.852, 20.691, 19.158, 18.612
36.600, 100.000, 100.000, 29.844, 1.848, 20.639, 19.147, 18.563
36.700, 100.000, 100.000, 29.808, 1.843, 20.613, 19.137, 18.511
36.800, 100.000, 100.000, 29.784, 1.836, 20.545, 19.127, 18.441
36.900, 100.000, 100.000, 29.767, 1.826, 20.482, 19.117, 18.388
37.000, 100.000, 100.000, 29.749, 1.820, 20.419, 19.106, 18.328
37.100, 100.000, 100.000, 29.731, 1.814, 20.372, 19.097, 18.295
37.200, 100.000, 100.000, 29.719, 1.805, 20.335, 19.087, 18.254
37.300, 100.000, 100.000, 29.701, 1.798, 20.278, 19.077, 18.186
37.400, 100.000, 100.000, 29.695, 1.794, 20.236, 19.068, 18.141
37.500, 100.000, 100.000, 29.659, 1.786, 20.189, 19.056, 18.095
37.600, 100.000, 100.000, 29.647, 1.779, 20.141, 19.046, 18.044
37.700, 100.000, 100.000, 29.636, 1.776, 20.100, 19.036, 17.998
37.800, 100.000, 100.000, 29.600, 1.768, 20.063, 19.025, 17.947
37.900, 100.000, 100.000, 29.576, 1.762, 20.016, 19.015, 17.897
38.000, 100.000, 100.000, 29.570, 1.757, 19.942, 19.004, 17.836
38.100, 100.000, 100.000, 29.570, 1.752, 19.885, 18.993, 17.774
38.200, 100.000, 100.000, 29.552, 1.750, 19.864, 18.982, 17.751
38.300, 100.000, 100.000, 29.534, 1.745, 19.801, 18.972, 17.714
38.400, 100.000, 100.000, 29.528, 1.738, 19.775, 18.963, 17.675
38.500, 100.000, 100.000, 29.516, 1.733, 19.733, 18.951, 17.621
38.600, 100.000, 100.000, 29.505, 1.727, 19.686, 18.941, 17.566
38.700, 100.000, 100.000, 29.487, 1.722, 19.670, 18.930, 17.529
38.800, 100.000, 100.000, 29.439, 1.718, 19.639, 18.920, 17.487
38.900, 100.000, 100.000, 29.409, 1.711, 19.591, 18.909, 17.426
39.000, 100.000, 100.000, 29.397, 1.704, 19.565, 18.898, 17.393
39.100, 100.000, 100.000, 29.356, 1.697, 19.550, 18.888, 17.364
39.200, 100.000, 100.000, 29.332, 1.691, 19.518, 18.878, 17.323
39.300, 100.000, 100.000, 29.314, 1.684, 19.471, 18.869, 17.275
39.400, 100.000, 100.000, 29.308, 1.679, 19.429, 18.859, 17.228
39.500, 100.000, 100.000, 29.296, 1.674, 19.392, 18.848, 17.191
39.600, 100.000, 100.000, 29.260, 1.670, 19.356, 18.838, 17.147
39.700, 100.000, 100.000, 29.219, 1.664, 19.324, 18.829, 17.114
39.800, 100.000, 100.000, 29.219, 1.659, 19.235, 18.819, 17.049
39.900, 100.000, 100.000, 29.207, 1.656, 19.183, 18.809, 16.991
40.000, 100.000, 100.000, 29.159, 1.649, 19.125, 18.800, 16.939
40.100, 100.000, 100.000, 29.135, 1.645, 19.099, 18.789, 16.910
40.200, 100.000, 100.000, 29.129, 1.641, 19.026, 18.779, 16.855
40.300, 100.000, 100.000, 29.106, 1.631, 19.005, 18.767, 16.824
40.400, 100.000, 100.000, 29.094, 1.627, 18.952, 18.756, 16.774
40.500, 100.000, 100.000, 29.058, 1.620, 18.905, 18.746, 16.717
40.600, 100.000, 100.000, 29.016, 1.613, 18.832, 18.735, 16.667
40.700, 100.000, 100.000, 28.998, 1.606, 18.753, 18.725, 16.608
40.800, 100.000, 100.000, 28.992, 1.599, 18.696, 18.714, 16.564
40.900, 100.000, 100.000, 28.975, 1.596, 18.622, 18.704, 16.521
41.000, 100.000, 100.000, 28.957, 1.590, 18.586, 18.693, 16.490
41.100, 100.000, 100.000, 28.951, 1.585, 18.533, 18.683, 16.449
41.200, 100.000, 100.000, 28.945, 1.580, 18.507, 18.673, 16.414
41.300, 100.000, 100.000, 28.915, 1.574, 18.455, 18.662, 16.367
41.400, 100.000, 100.000, 28.885, 1.570, 18.423, 18.652, 16.321
41.500, 100.000, 100.000, 28.867, 1.565, 18.371, 18.640, 16.280
41.600, 100.000, 100.000, 28.838, 1.555, 18.308, 18.629, 16.228
41.700, 100.000, 100.000, 28.814, 1.551, 18.261, 18.618, 16.193
41.800, 100.000, 100.000, 28.808, 1.546, 18.203, 18.606, 16.146
41.900, 100.000, 100.000, 28.790, 1.543, 18.151, 18.596, 16.117
42.000, 100.000, 100.000, 28.772, 1.538, 18.093, 18.586, 16.057
42.100, 100.000, 100.000, 28.754, 1.532, 18.046, 18.576, 16.008
42.200, 100.000, 100.000, 28.730, 1.528, 18.004, 18.565, 15.973
42.300, 100.000, 100.000, 28.695, 1.522, 17.973, 18.553, 15.944
42.400, 100.000, 100.000, 28.689, 1.515, 17.947, 18.543, 15.905
42.500, 100.000, 100.000, 28.659, 1.511, 17.894, 18.532, 15.872
42.600, 100.000, 100.000, 28.647, 1.507, 17.805, 18.521, 15.804
42.700, 100.000, 100.000, 28.611, 1.501, 17.768, 18.509, 15.769
42.800, 100.000, 100.000, 28.599, 1.496, 17.737, 18.497, 15.734
42.900, 100.000, 100.000, 28.594, 1.493, 17.706, 18.485, 15.699
43.000, 100.000, 100.000, 28.582, 1.490, 17.638, 18.474, 15.656
43.100, 100.000, 100.000, 28.576, 1.483, 17.585, 18.462, 15.608
43.200, 100.000, 100.000, 28.558, 1.477, 17.533, 18.451, 15.571
43.300, 100.000, 100.000, 28.540, 1.471, 17.459, 18.439, 15.522
43.400, 100.000, 100.000, 28.492, 1.464, 17.376, 18.429, 15.466
43.500, 100.000, 100.000, 28.486, 1.457, 17.339, 18.416, 15.431
43.600, 100.000, 100.000, 28.457, 1.452, 17.292, 18.405, 15.394
43.700, 100.000, 100.000, 28.445, 1.449, 17.266, 18.393, 15.361
43.800, 100.000, 100.000, 28.427, 1.445, 17.208, 18.381, 15.316
43.900, 100.000, 100.000, 28.415, 1.440, 17.129, 18.370, 15.264
44.000, 100.000, 100.000, 28.409, 1.436, 17.082, 18.358, 15.225
44.100, 100.000, 100.000, 28.367, 1.431, 17.030, 18.346, 15.186
44.200, 100.000, 100.000, 28.343, 1.427, 16.983, 18.334, 15.151
44.300, 100.000, 100.000, 28.320, 1.423, 16.930, 18.323, 15.116
44.400, 100.000, 100.000, 28.296, 1.415, 16.836, 18.312, 15.058
44.500, 100.000, 100.000, 28.278, 1.413, 16.799, 18.300, 15.027
44.600, 100.000, 100.000, 28.260, 1.408, 16.737, 18.289, 14.972
44.700, 100.000, 100.000, 28.248, 1.404, 16.679, 18.279, 14.928
44.800, 100.000, 100.000, 28.236, 1.398, 16.658, 18.267, 14.897
44.900, 100.000, 100.000, 28.207, 1.394, 16.590, 18.256, 14.850
45.000, 100.000, 100.000, 28.201, 1.388, 16.558, 18.245, 14.823
45.100, 100.000, 100.000, 28.183, 1.384, 16.517, 18.234, 14.768
45.200, 100.000, 100.000, 28.171, 1.378, 16.459, 18.222, 14.735
45.300, 100.000, 100.000, 28.153, 1.376, 16.427, 18.209, 14.695
45.400, 100.000, 100.000, 28.147, 1.371, 16.333, 18.197, 14.644
45.500, 100.000, 100.000, 28.111, 1.368, 16.276, 18.186, 14.605
45.600, 100.000, 100.000, 28.105, 1.363, 16.234, 18.174, 14.568
45.700, 100.000, 100.000, 28.070, 1.359, 16.186, 18.162, 14.522
45.800, 100.000, 100.000, 28.040, 1.353, 16.155, 18.150, 14.483
45.900, 100.000, 100.000, 28.022, 1.347, 16.118, 18.138, 14.452
46.000, 100.000, 100.000, 28.004, 1.344, 16.056, 18.127, 14.413
46.100, 100.000, 100.000, 27.980, 1.339, 15.993, 18.115, 14.366
46.200, 100.000, 100.000, 27.968, 1.333, 15.946, 18.104, 14.331
46.300, 100.000, 100.000, 27.968, 1.328, 15.883, 18.093, 14.279
46.400, 100.000, 100.000, 27.962, 1.322, 15.820, 18.082, 14.236
46.500, 100.000, 100.000, 27.956, 1.319, 15.762, 18.071, 14.191
46.600, 100.000, 100.000, 27.939, 1.315, 15.731, 18.059, 14.166
46.700, 100.000, 100.000, 27.921, 1.309, 15.652, 18.046, 14.110
46.800, 100.000, 100.000, 27.885, 1.305, 15.600, 18.034, 14.075
46.900, 100.000, 100.000, 27.867, 1.301, 15.568, 18.023, 14.044
47.000, 100.000, 100.000, 27.855, 1.296, 15.500, 18.012, 14.001
47.100, 100.000, 100.000, 27.825, 1.291, 15.464, 18.000, 13.968
47.200, 100.000, 100.000, 27.784, 1.284, 15.411, 17.989, 13.925
47.300, 100.000, 100.000, 27.760, 1.279, 15.364, 17.978, 13.894
47.400, 100.000, 100.000, 27.742, 1.275, 15.301, 17.966, 13.849
47.500, 100.000, 100.000, 27.730, 1.270, 15.238, 17.954, 13.805
47.600, 100.000, 100.000, 27.706, 1.265, 15.149, 17.944, 13.750
47.700, 100.000, 100.000, 27.683, 1.261, 15.118, 17.932, 13.717
47.800, 100.000, 100.000, 27.659, 1.256, 15.065, 17.919, 13.669
47.900, 100.000, 100.000, 27.641, 1.252, 15.003, 17.908, 13.622
48.000, 100.000, 100.000, 27.611, 1.249, 14.935, 17.896, 13.581
48.100, 100.000, 100.000, 27.593, 1.245, 14.845, 17.885, 13.533
48.200, 100.000, 100.000, 27.563, 1.243, 14.830, 17.874, 13.517
48.300, 100.000, 100.000, 27.528, 1.237, 14.798, 17.862, 13.478
48.400, 100.000, 100.000, 27.504, 1.231, 14.756, 17.852, 13.447
48.500, 100.000, 100.000, 27.486, 1.227, 14.694, 17.840, 13.399
48.600, 100.000, 100.000, 27.456, 1.224, 14.610, 17.828, 13.348
48.700, 100.000, 100.000, 27.409, 1.218, 14.594, 17.815, 13.329
48.800, 100.000, 100.000, 27.385, 1.212, 14.547, 17.804, 13.298
48.900, 100.000, 100.000, 27.373, 1.211, 14.494, 17.792, 13.261
49.000, 100.000, 100.000, 27.349, 1.205, 14.437, 17.780, 13.224
49.100, 100.000, 100.000, 27.325, 1.199, 14.390, 17.769, 13.177
49.200, 100.000, 100.000, 27.295, 1.195, 14.311, 17.758, 13.125
49.300, 100.000, 100.000, 27.278, 1.193, 14.259, 17.746, 13.076
49.400, 100.000, 100.000, 27.242, 1.189, 14.206, 17.734, 13.035
49.500, 100.000, 100.000, 27.230, 1.186, 14.159, 17.722, 12.989
49.600, 100.000, 100.000, 27.200, 1.180, 14.107, 17.709, 12.950
49.700, 100.000, 100.000, 27.182, 1.175, 14.065, 17.697, 12.911
49.800, 100.000, 100.000, 27.164, 1.172, 14.013, 17.686, 12.872
49.900, 100.000, 100.000, 27.129, 1.168, 13.934, 17.674, 12.820
50.000, 100.000, 100.000, 27.105, 1.165, 13.908, 17.663, 12.792
50.100, 100.000, 100.000, 27.081, 1.161, 13.845, 17.650, 12.759
50.200, 100.000, 100.000, 27.051, 1.158, 13.787, 17.639, 12.715
50.300, 100.000, 100.000, 27.039, 1.155, 13.730, 17.625, 12.682
50.400, 100.000, 100.000, 27.010, 1.150, 13.656, 17.613, 12.637
50.500, 100.000, 100.000, 26.974, 1.141, 13.625, 17.601, 12.610
50.600, 100.000, 100.000, 26.950, 1.136, 13.567, 17.588, 12.575
50.700, 100.000, 100.000, 26.926, 1.133, 13.510, 17.577, 12.515
50.800, 100.000, 100.000, 26.914, 1.129, 13.457, 17.565, 12.485
50.900, 100.000, 100.000, 26.885, 1.126, 13.400, 17.554, 12.433
51.000, 100.000, 100.000, 26.867, 1.123, 13.337, 17.541, 12.398
51.100, 100.000, 100.000, 26.837, 1.117, 13.269, 17.530, 12.355
51.200, 100.000, 100.000, 26.801, 1.115, 13.206, 17.518, 12.307
51.300, 100.000, 100.000, 26.783, 1.111, 13.174, 17.506, 12.274
51.400, 100.000, 100.000, 26.777, 1.107, 13.117, 17.494, 12.235
51.500, 100.000, 100.000, 26.760, 1.104, 13.075, 17.482, 12.204
51.600, 100.000, 100.000, 26.742, 1.101, 13.002, 17.471, 12.165
51.700, 100.000, 100.000, 26.724, 1.097, 12.944, 17.459, 12.122
51.800, 100.000, 100.000, 26.700, 1.092, 12.902, 17.447, 12.095
51.900, 100.000, 100.000, 26.670, 1.089, 12.860, 17.435, 12.060
52.000, 100.000, 100.000, 26.658, 1.084, 12.803, 17.424, 12.011
52.100, 100.000, 100.000, 26.635, 1.081, 12.740, 17.411, 11.967
52.200, 100.000, 100.000, 26.623, 1.076, 12.666, 17.399, 11.922
52.300, 100.000, 100.000, 26.599, 1.070, 12.640, 17.388, 11.887
52.400, 100.000, 100.000, 26.581, 1.066, 12.577, 17.376, 11.852
52.500, 100.000, 100.000, 26.545, 1.062, 12.541, 17.363, 11.819
52.600, 100.000, 100.000, 26.515, 1.058, 12.488, 17.352, 11.786
52.700, 100.000, 100.000, 26.492, 1.051, 12.431, 17.339, 11.745
52.800, 100.000, 100.000, 26.456, 1.050, 12.352, 17.327, 11.695
52.900, 100.000, 100.000, 26.450, 1.047, 12.284, 17.314, 11.652
53.000, 100.000, 100.000, 26.414, 1.042, 12.211, 17.302, 11.607
53.100, 100.000, 100.000, 26.408, 1.037, 12.153, 17.290, 11.561
53.200, 100.000, 100.000, 26.367, 1.032, 12.090, 17.278, 11.520
53.300, 100.000, 100.000, 26.355, 1.028, 12.048, 17.266, 11.475
53.400, 100.000, 100.000, 26.331, 1.024, 11.985, 17.253, 11.425
53.500, 100.000, 100.000, 26.319, 1.020, 11.949, 17.240, 11.399
53.600, 100.000, 100.000, 26.301, 1.016, 11.886, 17.225, 11.351
53.700, 100.000, 100.000, 26.283, 1.011, 11.802, 17.213, 11.310
53.800, 100.000, 100.000, 26.265, 1.007, 11.781, 17.201, 11.296
53.900, 100.000, 100.000, 26.253, 1.003, 11.713, 17.188, 11.232
54.000, 100.000, 100.000, 26.218, 1.000, 11.676, 17.173, 11.203
54.100, 100.000, 100.000, 26.194, 0.996, 11.629, 17.161, 11.174
54.200, 100.000, 100.000, 26.152, 0.992, 11.598, 17.148, 11.145
54.300, 100.000, 100.000, 26.122, 0.988, 11.524, 17.136, 11.094
54.400, 100.000, 100.000, 26.099, 0.984, 11.477, 17.122, 11.055
54.500, 100.000, 100.000, 26.063, 0.980, 11.393, 17.109, 11.003
54.600, 100.000, 100.000, 26.021, 0.979, 11.325, 17.095, 10.964
54.700, 100.000, 100.000, 25.980, 0.977, 11.252, 17.081, 10.914
54.800, 100.000, 100.000, 25.932, 0.972, 11.189, 17.068, 10.867
54.900, 100.000, 100.000, 25.884, 0.968, 11.105, 17.055, 10.820
55.000, 100.000, 100.000, 25.843, 0.964, 11.063, 17.042, 10.787
55.100, 100.000, 100.000, 25.795, 0.960, 11.016, 17.029, 10.748
55.200, 100.000, 100.000, 25.759, 0.957, 10.969, 17.015, 10.715
55.300, 100.000, 100.000, 25.747, 0.956, 10.906, 17.002, 10.682
55.400, 100.000, 100.000, 25.723, 0.951, 10.849, 16.988, 10.642
55.500, 100.000, 100.000, 25.723, 0.948, 10.812, 16.975, 10.601
55.600, 100.000, 100.000, 25.694, 0.944, 10.754, 16.962, 10.544
55.700, 100.000, 100.000, 25.658, 0.941, 10.702, 16.948, 10.498
55.800, 100.000, 100.000, 25.640, 0.937, 10.639, 16.934, 10.463
55.900, 100.000, 100.000, 25.598, 0.932, 10.566, 16.920, 10.418
56.000, 100.000, 100.000, 25.575, 0.927, 10.503, 16.907, 10.383
56.100, 100.000, 100.000, 25.563, 0.921, 10.424, 16.892, 10.348
56.200, 100.000, 100.000, 25.503, 0.919, 10.372, 16.879, 10.307
56.300, 100.000, 100.000, 25.467, 0.917, 10.320, 16.866, 10.270
56.400, 100.000, 100.000, 25.438, 0.914, 10.278, 16.851, 10.239
56.500, 100.000, 100.000, 25.420, 0.913, 10.189, 16.836, 10.183
56.600, 100.000, 100.000, 25.414, 0.910, 10.136, 16.821, 10.148
56.700, 100.000, 100.000, 25.384, 0.906, 10.100, 16.808, 10.111
56.800, 100.000, 100.000, 25.372, 0.902, 10.037, 16.794, 10.066
56.900, 100.000, 100.000, 25.360, 0.898, 9.974, 16.779, 10.018
57.000, 100.000, 100.000, 25.319, 0.895, 9.890, 16.764, 9.973
57.100, 100.000, 100.000, 25.271, 0.893, 9.827, 16.750, 9.934
57.200, 100.000, 100.000, 25.229, 0.886, 9.764, 16.736, 9.890
57.300, 100.000, 100.000, 25.199, 0.883, 9.696, 16.722, 9.843
57.400, 100.000, 100.000, 25.176, 0.880, 9.665, 16.708, 9.802
57.500, 100.000, 100.000, 25.140, 0.877, 9.607, 16.694, 9.759
57.600, 100.000, 100.000, 25.104, 0.872, 9.550, 16.679, 9.726
57.700, 100.000, 100.000, 25.068, 0.870, 9.460, 16.665, 9.674
57.800, 100.000, 100.000, 25.045, 0.866, 9.403, 16.650, 9.629
57.900, 100.000, 100.000, 24.997, 0.863, 9.350, 16.636, 9.590
58.000, 100.000, 100.000, 24.967, 0.859, 9.293, 16.621, 9.538
58.100, 100.000, 100.000, 24.943, 0.858, 9.214, 16.607, 9.484
58.200, 100.000, 100.000, 24.908, 0.855, 9.172, 16.594, 9.456
58.300, 100.000, 100.000, 24.902, 0.855, 9.141, 16.580, 9.421
58.400, 100.000, 100.000, 24.860, 0.852, 9.078, 16.567, 9.371
58.500, 100.000, 100.000, 24.818, 0.849, 8.994, 16.553, 9.320
58.600, 100.000, 100.000, 24.783, 0.845, 8.921, 16.539, 9.266
58.700, 100.000, 100.000, 24.753, 0.843, 8.858, 16.526, 9.227
58.800, 100.000, 100.000, 24.717, 0.841, 8.764, 16.511, 9.175
58.900, 100.000, 100.000, 24.675, 0.838, 8.706, 16.498, 9.140
59.000, 100.000, 100.000, 24.675, 0.833, 8.649, 16.483, 9.099
59.100, 100.000, 100.000, 24.664, 0.827, 8.607, 16.470, 9.068
59.200, 100.000, 100.000, 24.622, 0.823, 8.549, 16.456, 9.033
59.300, 100.000, 100.000, 24.586, 0.819, 8.486, 16.441, 8.992
59.400, 100.000, 100.000, 24.550, 0.816, 8.423, 16.427, 8.955
59.500, 100.000, 100.000, 24.521, 0.813, 8.355, 16.413, 8.918
59.600, 100.000, 100.000, 24.497, 0.810, 8.313, 16.399, 8.875
59.700, 100.000, 100.000, 24.461, 0.807, 8.245, 16.384, 8.833
59.800, 100.000, 100.000, 24.431, 0.804, 8.172, 16.370, 8.786
59.900, 100.000, 100.000, 24.390, 0.801, 8.114, 16.356, 8.734
60.000, 100.000, 100.000, 24.360, 0.797, 8.062, 16.343, 8.704
60.100, 100.000, 100.000, 24.330, 0.794, 7.994, 16.326, 8.658
60.200, 100.000, 100.000, 24.306, 0.790, 7.952, 16.313, 8.625
60.300, 100.000, 100.000, 24.288, 0.786, 7.873, 16.299, 8.574
60.400, 100.000, 100.000, 24.271, 0.783, 7.810, 16.284, 8.537
60.500, 100.000, 100.000, 24.259, 0.780, 7.748, 16.269, 8.495
60.600, 100.000, 100.000, 24.241, 0.776, 7.664, 16.256, 8.444
60.700, 100.000, 100.000, 24.193, 0.773, 7.596, 16.242, 8.401
60.800, 100.000, 100.000, 24.157, 0.771, 7.533, 16.227, 8.347
60.900, 100.000, 100.000, 24.110, 0.768, 7.486, 16.211, 8.310
61.000, 100.000, 100.000, 24.080, 0.767, 7.428, 16.197, 8.267
61.100, 100.000, 100.000, 24.038, 0.764, 7.360, 16.180, 8.228
61.200, 100.000, 100.000, 24.015, 0.763, 7.297, 16.164, 8.186
61.300, 100.000, 100.000, 23.973, 0.761, 7.213, 16.151, 8.133
61.400, 100.000, 100.000, 23.925, 0.759, 7.171, 16.135, 8.081
61.500, 100.000, 100.000, 23.884, 0.756, 7.108, 16.121, 8.036
61.600, 100.000, 100.000, 23.824, 0.750, 7.040, 16.106, 7.995
61.700, 100.000, 100.000, 23.800, 0.747, 6.962, 16.090, 7.943
61.800, 100.000, 100.000, 23.764, 0.745, 6.899, 16.074, 7.904
61.900, 100.000, 100.000, 23.729, 0.742, 6.836, 16.059, 7.857
62.000, 100.000, 100.000, 23.705, 0.739, 6.789, 16.042, 7.820
62.100, 100.000, 100.000, 23.669, 0.735, 6.737, 16.025, 7.776
62.200, 100.000, 100.000, 23.627, 0.733, 6.674, 16.009, 7.735
62.300, 100.000, 100.000, 23.616, 0.728, 6.600, 15.994, 7.694
62.400, 100.000, 100.000, 23.562, 0.726, 6.548, 15.978, 7.647
62.500, 100.000, 100.000, 23.538, 0.722, 6.485, 15.962, 7.609
62.600, 100.000, 100.000, 23.514, 0.718, 6.443, 15.945, 7.568
62.700, 100.000, 100.000, 23.485, 0.714, 6.386, 15.929, 7.525
62.800, 100.000, 100.000, 23.467, 0.712, 6.302, 15.911, 7.473
62.900, 100.000, 100.000, 23.419, 0.710, 6.228, 15.894, 7.432
63.000, 100.000, 100.000, 23.389, 0.707, 6.192, 15.878, 7.395
63.100, 100.000, 100.000, 23.342, 0.704, 6.124, 15.860, 7.350
63.200, 100.000, 100.000, 23.312, 0.703, 6.056, 15.843, 7.311
63.300, 100.000, 100.000, 23.282, 0.701, 5.993, 15.826, 7.271
63.400, 100.000, 100.000, 23.252, 0.697, 5.956, 15.808, 7.241
63.500, 100.000, 100.000, 23.229, 0.694, 5.888, 15.790, 7.191
63.600, 100.000, 100.000, 23.181, 0.691, 5.830, 15.774, 7.148
63.700, 100.000, 100.000, 23.145, 0.689, 5.778, 15.756, 7.119
63.800, 100.000, 100.000, 23.121, 0.686, 5.731, 15.738, 7.076
63.900, 100.000, 100.000, 23.098, 0.684, 5.626, 15.721, 7.012
64.000, 100.000, 100.000, 23.044, 0.680, 5.574, 15.703, 6.948
64.100, 100.000, 100.000, 23.020, 0.678, 5.537, 15.687, 6.917
64.200, 100.000, 100.000, 23.002, 0.674, 5.469, 15.668, 6.874
64.300, 100.000, 100.000, 22.990, 0.670, 5.411, 15.651, 6.820
64.400, 100.000, 100.000, 22.961, 0.669, 5.327, 15.634, 6.756
64.500, 100.000, 100.000, 22.907, 0.667, 5.244, 15.616, 6.703
64.600, 100.000, 100.000, 22.895, 0.666, 5.181, 15.598, 6.653
64.700, 100.000, 100.000, 22.877, 0.663, 5.113, 15.580, 6.608
64.800, 100.000, 100.000, 22.847, 0.660, 5.045, 15.563, 6.563
64.900, 100.000, 100.000, 22.824, 0.657, 4.992, 15.546, 6.530
65.000, 100.000, 100.000, 22.794, 0.656, 4.919, 15.528, 6.480
65.100, 100.000, 100.000, 22.746, 0.654, 4.872, 15.512, 6.445
65.200, 100.000, 100.000, 22.722, 0.650, 4.819, 15.496, 6.404
65.300, 100.000, 100.000, 22.710, 0.646, 4.741, 15.478, 6.348
65.400, 100.000, 100.000, 22.681, 0.642, 4.699, 15.461, 6.320
65.500, 100.000, 100.000, 22.651, 0.641, 4.657, 15.442, 6.276
65.600, 100.000, 100.000, 22.609, 0.638, 4.599, 15.423, 6.237
65.700, 100.000, 100.000, 22.591, 0.633, 4.521, 15.406, 6.179
65.800, 100.000, 100.000, 22.574, 0.632, 4.458, 15.390, 6.140
65.900, 100.000, 100.000, 22.544, 0.630, 4.411, 15.372, 6.105
66.000, 100.000, 100.000, 22.508, 0.625, 4.332, 15.355, 6.050
66.100, 100.000, 100.000, 22.472, 0.622, 4.264, 15.338, 5.998
66.200, 100.000, 100.000, 22.413, 0.619, 4.180, 15.320, 5.947
66.300, 100.000, 100.000, 22.401, 0.617, 4.102, 15.302, 5.887
66.400, 100.000, 100.000, 22.353, 0.615, 4.007, 15.282, 5.819
66.500, 100.000, 100.000, 22.306, 0.613, 3.950, 15.265, 5.778
66.600, 100.000, 100.000, 22.276, 0.609, 3.903, 15.246, 5.726
66.700, 100.000, 100.000, 22.252, 0.609, 3.819, 15.228, 5.664
66.800, 100.000, 100.000, 22.234, 0.606, 3.735, 15.210, 5.609
66.900, 100.000, 100.000, 22.198, 0.603, 3.641, 15.192, 5.545
67.000, 100.000, 100.000, 22.175, 0.600, 3.578, 15.175, 5.491
67.100, 100.000, 100.000, 22.139, 0.598, 3.463, 15.156, 5.419
67.200, 100.000, 100.000, 22.085, 0.595, 3.373, 15.138, 5.363
67.300, 100.000, 100.000, 22.061, 0.590, 3.295, 15.119, 5.304
67.400, 100.000, 100.000, 22.026, 0.587, 3.185, 15.102, 5.238
67.500, 100.000, 100.000, 22.014, 0.585, 3.091, 15.084, 5.176
67.600, 100.000, 100.000, 21.966, 0.581, 3.028, 15.067, 5.118
67.700, 100.000, 100.000, 21.924, 0.580, 2.949, 15.049, 5.069
67.800, 100.000, 100.000, 21.924, 0.579, 2.855, 15.032, 4.997
67.900, 100.000, 100.000, 21.889, 0.578, 2.803, 15.014, 4.960
68.000, 100.000, 100.000, 21.859, 0.575, 2.729, 14.998, 4.904
68.100, 100.000, 100.000, 21.841, 0.573, 2.656, 14.981, 4.848
68.200, 100.000, 100.000, 21.805, 0.569, 2.562, 14.963, 4.793
68.300, 100.000, 100.000, 21.764, 0.566, 2.488, 14.946, 4.737
68.400, 100.000, 100.000, 21.722, 0.564, 2.383, 14.927, 4.679
68.500, 100.000, 100.000, 21.674, 0.562, 2.258, 14.910, 4.609
68.600, 100.000, 100.000, 21.657, 0.556, 2.190, 14.892, 4.545
68.700, 100.000, 100.000, 21.621, 0.553, 2.101, 14.873, 4.477
68.800, 100.000, 100.000, 21.579, 0.552, 2.038, 14.856, 4.426
68.900, 100.000, 100.000, 21.549, 0.551, 1.933, 14.837, 4.352
69.000, 100.000, 100.000, 21.537, 0.549, 1.860, 14.818, 4.304
69.100, 100.000, 100.000, 21.514, 0.549, 1.739, 14.799, 4.220
69.200, 100.000, 100.000, 21.490, 0.545, 1.634, 14.783, 4.144
69.300, 100.000, 100.000, 21.442, 0.542, 1.514, 14.766, 4.061
69.400, 100.000, 100.000, 21.359, 0.539, 1.467, 14.749, 4.018
69.500, 100.000, 100.000, 21.299, 0.537, 1.399, 14.733, 3.956
69.600, 100.000, 100.000, 21.234, 0.536, 1.320, 14.714, 3.886
69.700, 100.000, 100.000, 21.222, 0.534, 1.247, 14.697, 3.828
69.800, 100.000, 100.000, 21.198, 0.529, 1.126, 14.679, 3.748
69.900, 100.000, 100.000, 21.162, 0.526, 1.058, 14.663, 3.690
70.000, 100.000, 100.000, 21.139, 0.524, 0.995, 14.646, 3.620
70.100, 100.000, 100.000, 21.121, 0.521, 0.922, 14.628, 3.556
70.200, 100.000, 100.000, 21.097, 0.517, 0.843, 14.613, 3.499
70.300, 100.000, 100.000, 21.079, 0.517, 0.801, 14.595, 3.462
70.400, 100.000, 100.000, 21.049, 0.516, 0.650, 14.578, 3.363
70.500, 100.000, 100.000, 21.019, 0.512, 0.602, 14.561, 3.307
